	id	similarityStruct.MACCS.Dice	similarityStruct.Morgan.Dice	similarityStruct.MorganPure.Dice	similarityStruct.RDK.Dice	similarityStruct.AtomPair.Dice	similarityStruct.Torsion.Dice	similarityStruct.MACCS.Tanimoto	similarityStruct.RDKDice.Tanimoto	Source.MineID	Source.PubChemCID	Source.DrugBankID
236	DB13533	0.8529	0.5472	0.3019	0.4873	0.3791	0.1212	0.7436	0.3222	6	5321018	
237	DB13563	0.806	0.5321	0.3303	0.5947	0.3566	0.098	0.675	0.4232	6	5321018	
238	DB13586	0.8406	0.537	0.2963	0.5247	0.4253	0.0962	0.725	0.3557	6	5321018	
239	DB13602	0.8358	0.5614	0.3333	0.5825	0.4675	0.1682	0.7179	0.4109	6	5321018	
240	DB13689	0.7568	0.4961	0.3101	0.5484	0.3289	0.25	0.6087	0.3778	6	5321018	
241	DB13710	0.8235	0.5185	0.3148	0.4972	0.4072	0.0962	0.7	0.3308	6	5321018	
242	DB13752	0.6279	0.6071	0.3214	0.4993	0.4253	0.1042	0.4576	0.3327	6	5321018	
243	DB13857	0.8615	0.5766	0.3423	0.5848	0.4933	0.1714	0.7568	0.4132	6	5321018	
244	DB13958	0.8696	0.5614	0.2982	0.5284	0.438	0.098	0.7692	0.3591	6	5321018	
245	DB14583	0.8611	0.5785	0.3306	0.5563	0.4342	0.1228	0.7561	0.3853	6	5321018	
246	DB14584	0.8451	0.5841	0.354	0.5176	0.3825	0.1284	0.7317	0.3492	6	5321018	
247	DB14624	0.6588	0.5088	0.2632	0.4855	0.3701	0.12	0.4912	0.3205	6	5321018	
248	DB14626	0.8696	0.521	0.2353	0.5694	0.381	0.1111	0.7692	0.398	6	5321018	
249	DB14639	0.8857	0.4823	0.2411	0.5688	0.3499	0.1053	0.7949	0.3975	6	5321018	
250	DB14660	0.8657	0.5893	0.3214	0.6472	0.4444	0.101	0.7632	0.4784	6	5321018	
251	DB14677	0.8219	0.5038	0.2443	0.5321	0.3932	0.1217	0.6977	0.3625	6	5321018	
252	DB14678	0.8451	0.5	0.2424	0.5227	0.324	0.1239	0.7317	0.3538	6	5321018	
253	DB14681	0.7342	0.5085	0.2881	0.5032	0.3684	0.1217	0.58	0.3362	6	5321018	
254	DB15614	0.7761	0.496	0.288	0.5415	0.3407	0.1837	0.6341	0.3713	6	5321018	
255	DB15984	0.8219	0.5345	0.2759	0.5396	0.416	0.1111	0.6977	0.3695	6	5321018	
256	DB00482	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7	2662	DB00482
257	DB01807	0.6667	0.5694	0.4444	0.5753	0.4125	0.46	0.5	0.4038	7	2662	DB00482
258	DB01809	0.617	0.4806	0.4496	0.5643	0.4455	0.2449	0.4462	0.393	7	2662	DB00482
259	DB03183	0.6392	0.5041	0.4065	0.5579	0.3784	0.3596	0.4697	0.3869	7	2662	DB00482
260	DB03477	0.973	0.9155	0.9155	0.9726	0.8607	0.9615	0.9474	0.9466	7	2662	DB00482
261	DB04588	0.784	0.5676	0.4324	0.579	0.3519	0.3178	0.6447	0.4075	7	2662	DB00482
262	DB05095	0.876	0.6714	0.6143	0.6184	0.5806	0.5192	0.7794	0.4476	7	2662	DB00482
263	DB06070	0.6142	0.4767	0.3488	0.6169	0.3467	0.3101	0.4432	0.446	7	2662	DB00482
264	DB06155	0.6306	0.6154	0.3846	0.6929	0.3147	0.3652	0.4605	0.5301	7	2662	DB00482
265	DB06729	0.9189	0.6418	0.5075	0.592	0.4364	0.4632	0.85	0.4205	7	2662	DB00482
266	DB06882	0.6538	0.5	0.4231	0.575	0.4452	0.3894	0.4857	0.4035	7	2662	DB00482
267	DB06883	0.6667	0.5417	0.4167	0.5741	0.4556	0.36	0.5	0.4027	7	2662	DB00482
268	DB07528	0.6465	0.5658	0.5	0.5535	0.5233	0.3304	0.4776	0.3827	7	2662	DB00482
269	DB07670	0.8909	0.7059	0.5735	0.6097	0.4378	0.48	0.8033	0.4385	7	2662	DB00482
270	DB08047	0.6095	0.5401	0.4088	0.5704	0.4032	0.25	0.4384	0.399	7	2662	DB00482
271	DB08242	0.6327	0.5638	0.3758	0.5513	0.406	0.3273	0.4627	0.3805	7	2662	DB00482
272	DB08439	0.7759	0.625	0.4861	0.542	0.3764	0.3077	0.6338	0.3717	7	2662	DB00482
273	DB08527	0.8596	0.6241	0.5674	0.6481	0.6061	0.5405	0.7538	0.4793	7	2662	DB00482
274	DB08560	0.9298	0.596	0.5166	0.6513	0.3881	0.5273	0.8689	0.4829	7	2662	DB00482
275	DB11395	0.9244	0.8276	0.7034	0.905	0.662	0.7103	0.8594	0.8265	7	2662	DB00482
276	DB11794	0.7333	0.5366	0.4634	0.5429	0.3362	0.3967	0.5789	0.3726	7	2662	DB00482
277	DB11863	0.8031	0.5829	0.48	0.6212	0.3663	0.4122	0.6711	0.4505	7	2662	DB00482
278	DB11923	0.6667	0.6	0.45	0.5903	0.3823	0.4068	0.5	0.4187	7	2662	DB00482
279	DB12009	0.7193	0.5563	0.5033	0.5439	0.4961	0.4464	0.5616	0.3735	7	2662	DB00482
280	DB12011	0.7227	0.5503	0.4698	0.553	0.4313	0.3036	0.5658	0.3821	7	2662	DB00482
281	DB12378	0.8376	0.7092	0.695	0.6488	0.5817	0.6733	0.7206	0.4802	7	2662	DB00482
282	DB12590	0.6139	0.5405	0.3649	0.5445	0.4028	0.25	0.4429	0.3741	7	2662	DB00482
283	DB12903	0.6458	0.4832	0.3893	0.5661	0.4471	0.3077	0.4769	0.3948	7	2662	DB00482
284	DB13432	0.6526	0.6269	0.4179	0.63	0.3498	0.3191	0.4844	0.4599	7	2662	DB00482
285	DB14059	0.973	0.9155	0.9155	0.9672	0.8607	0.9615	0.9474	0.9366	7	2662	DB00482
286	DB14976	0.7846	0.4946	0.4624	0.6061	0.3689	0.3974	0.6456	0.4348	7	2662	DB00482
287	DB15207	0.75	0.6076	0.5063	0.5741	0.3662	0.3276	0.6	0.4027	7	2662	DB00482
288	DB15448	0.6538	0.5526	0.3553	0.5607	0.3239	0.2832	0.4857	0.3896	7	2662	DB00482
289	DB16066	0.8403	0.5432	0.4568	0.5754	0.429	0.2439	0.7246	0.4039	7	2662	DB00482
290	DB16078	0.7967	0.527	0.4054	0.5536	0.3704	0.25	0.6622	0.3827	7	2662	DB00482
291	DB16162	0.7846	0.4946	0.4624	0.6025	0.3347	0.3311	0.6456	0.4311	7	2662	DB00482
292	DB16320	0.7705	0.6667	0.6282	0.6369	0.4646	0.6126	0.6267	0.4673	7	2662	DB00482
293	DB00206	0.8302	0.4873	0.3655	0.6697	0.3947	0.4	0.7097	0.5034	8	2353	DB04115
294	DB00328	0.701	0.4648	0.3099	0.6312	0.5426	0.3077	0.5397	0.4611	8	2353	DB04115
295	DB00773	0.7391	0.4688	0.4271	0.6525	0.4051	0.314	0.5862	0.4842	8	2353	DB04115
296	DB00820	0.7778	0.5605	0.4331	0.6741	0.4164	0.338	0.6364	0.5084	8	2353	DB04115
297	DB00827	0.8119	0.4444	0.3968	0.6193	0.4367	0.4815	0.6833	0.4485	8	2353	DB04115
298	DB01089	0.819	0.4688	0.3646	0.6605	0.4122	0.3614	0.6935	0.4931	8	2353	DB04115
299	DB02840	0.68	0.5503	0.443	0.6598	0.5421	0.5556	0.5152	0.4923	8	2353	DB04115
300	DB04115	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8	2353	DB04115
301	DB06160	0.729	0.4277	0.3396	0.6788	0.433	0.4058	0.5735	0.5138	8	2353	DB04115
302	DB06174	0.8932	0.5823	0.5443	0.6635	0.6222	0.4507	0.807	0.4965	8	2353	DB04115
303	DB06967	0.6792	0.4183	0.3007	0.6197	0.5797	0.378	0.5143	0.449	8	2353	DB04115
304	DB07006	0.7736	0.4596	0.3354	0.677	0.5404	0.4366	0.6308	0.5117	8	2353	DB04115
305	DB07354	0.8539	0.7832	0.6573	0.7747	0.7838	0.6142	0.7451	0.6323	8	2353	DB04115
306	DB07471	0.6729	0.525	0.375	0.6295	0.3989	0.3636	0.507	0.4593	8	2353	DB04115
307	DB07594	0.7327	0.517	0.4218	0.6379	0.6015	0.5366	0.5781	0.4683	8	2353	DB04115
308	DB07983	0.701	0.4648	0.3099	0.6274	0.5426	0.3077	0.5397	0.4571	8	2353	DB04115
309	DB08053	0.7273	0.4965	0.3972	0.6405	0.5149	0.3306	0.5714	0.4712	8	2353	DB04115
310	DB08703	0.7451	0.4606	0.3394	0.6919	0.5467	0.3624	0.5938	0.5289	8	2353	DB04115
311	DB09101	0.7184	0.4331	0.3439	0.6228	0.4274	0.4615	0.5606	0.4522	8	2353	DB04115
312	DB11457	0.7045	0.5548	0.4516	0.6373	0.546	0.4203	0.5439	0.4677	8	2353	DB04115
313	DB11562	0.8687	0.5789	0.4737	0.652	0.5816	0.4783	0.7679	0.4837	8	2353	DB04115
314	DB11679	0.7527	0.5806	0.4129	0.623	0.4221	0.4651	0.6034	0.4525	8	2353	DB04115
315	DB11769	0.7379	0.5432	0.4074	0.6836	0.4013	0.2973	0.5846	0.5193	8	2353	DB04115
316	DB12549	0.7193	0.4564	0.2953	0.6688	0.4823	0.3333	0.5616	0.5024	8	2353	DB04115
317	DB12654	0.781	0.4372	0.2951	0.6729	0.5723	0.3121	0.6406	0.507	8	2353	DB04115
318	DB13575	0.8224	0.4444	0.3333	0.6998	0.4008	0.4372	0.6984	0.5382	8	2353	DB04115
319	DB13627	0.8542	0.4603	0.4127	0.6335	0.5135	0.6111	0.7455	0.4636	8	2353	DB04115
320	DB13631	0.819	0.4772	0.3655	0.6745	0.3956	0.4	0.6935	0.5089	8	2353	DB04115
321	DB13711	0.8288	0.4598	0.3793	0.6834	0.4885	0.2857	0.7077	0.5191	8	2353	DB04115
322	DB13783	0.7327	0.4706	0.3007	0.6377	0.5407	0.2951	0.5781	0.4681	8	2353	DB04115
323	DB15242	0.7129	0.4607	0.2921	0.6251	0.4293	0.2817	0.5538	0.4546	8	2353	DB04115
324	DB16014	0.75	0.5789	0.4079	0.6234	0.5372	0.4697	0.6	0.4529	8	2353	DB04115
325	DB16047	0.75	0.5283	0.4528	0.6738	0.4856	0.5833	0.6	0.5081	8	2353	DB04115
326	DB16157	0.7069	0.5412	0.3882	0.7605	0.5411	0.5036	0.5467	0.6135	8	2353	DB04115
327	DB16223	0.7579	0.5496	0.4122	0.6542	0.4749	0.2982	0.6102	0.4861	8	2353	DB04115
328	DB00872	0.7447	0.4412	0.402	0.5447	0.5014	0.4304	0.5932	0.3743	9	25195294	
329	DB00966	0.6957	0.4976	0.4195	0.5359	0.4393	0.378	0.5333	0.366	9	25195294	
330	DB01419	0.7143	0.5094	0.4717	0.5495	0.407	0.4331	0.5556	0.3789	9	25195294	
331	DB01761	0.8163	0.4925	0.4523	0.5358	0.4384	0.3179	0.6897	0.3659	9	25195294	
332	DB01988	0.9333	0.6162	0.4949	0.5772	0.6188	0.473	0.875	0.4056	9	25195294	
333	DB02226	0.8866	0.4398	0.3817	0.5758	0.4864	0.3676	0.7963	0.4043	9	25195294	
334	DB02873	0.7677	0.5348	0.4599	0.5441	0.378	0.3893	0.623	0.3737	9	25195294	
335	DB03005	0.8866	0.4398	0.3817	0.5716	0.4954	0.3548	0.7963	0.4001	9	25195294	
336	DB03916	0.8	0.4556	0.4	0.5445	0.4972	0.3206	0.6667	0.3741	9	25195294	
337	DB04011	0.8478	0.5417	0.4688	0.591	0.559	0.3444	0.7358	0.4194	9	25195294	
338	DB04154	0.7294	0.5238	0.3929	0.5969	0.4693	0.3256	0.5741	0.4254	9	25195294	
339	DB04480	0.7619	0.4586	0.3949	0.5419	0.4418	0.3902	0.6154	0.3717	9	25195294	
340	DB04888	0.7629	0.5363	0.4693	0.5471	0.4846	0.4	0.6167	0.3766	9	25195294	
341	DB05075	0.7455	0.4722	0.4167	0.5558	0.4346	0.3165	0.5942	0.3849	9	25195294	
342	DB05642	0.7885	0.5802	0.4815	0.5673	0.3849	0.3871	0.6508	0.3959	9	25195294	
343	DB05928	0.7358	0.4773	0.3864	0.635	0.4615	0.3944	0.5821	0.4652	9	25195294	
344	DB06075	0.6889	0.573	0.4541	0.5996	0.4132	0.4238	0.5254	0.4282	9	25195294	
345	DB06314	0.6988	0.5647	0.4235	0.5754	0.4676	0.3939	0.537	0.4039	9	25195294	
346	DB06529	0.7013	0.5342	0.4348	0.6146	0.4957	0.5	0.54	0.4436	9	25195294	
347	DB06876	0.8041	0.5761	0.5652	0.6462	0.6205	0.5324	0.6724	0.4773	9	25195294	
348	DB06983	0.8046	0.5629	0.4072	0.5992	0.5303	0.304	0.6731	0.4277	9	25195294	
349	DB07065	0.7391	0.5172	0.3563	0.6064	0.4211	0.3333	0.5862	0.4351	9	25195294	
350	DB07146	0.8333	0.6011	0.5246	0.5765	0.5358	0.438	0.7143	0.4049	9	25195294	
351	DB07179	0.7143	0.4881	0.369	0.599	0.4401	0.3281	0.5556	0.4276	9	25195294	
352	DB07186	0.7778	0.4624	0.4194	0.5575	0.5013	0.383	0.6364	0.3865	9	25195294	
353	DB07210	0.8095	0.561	0.4146	0.5989	0.502	0.3252	0.68	0.4275	9	25195294	
354	DB07280	0.7312	0.5	0.4222	0.5593	0.4657	0.4242	0.5763	0.3882	9	25195294	
355	DB07297	0.8571	0.5792	0.5027	0.5511	0.5166	0.4088	0.75	0.3804	9	25195294	
356	DB07655	0.7333	0.5269	0.3952	0.5696	0.3983	0.378	0.5789	0.3982	9	25195294	
357	DB07698	0.7561	0.589	0.4417	0.6974	0.4684	0.4065	0.6078	0.5354	9	25195294	
358	DB07794	0.7381	0.5269	0.3952	0.6084	0.4367	0.3284	0.5849	0.4372	9	25195294	
359	DB07969	0.7292	0.4651	0.3837	0.5716	0.4053	0.3788	0.5738	0.4002	9	25195294	
360	DB07982	0.7358	0.4457	0.4348	0.5449	0.4747	0.3768	0.5821	0.3744	9	25195294	
361	DB07994	0.6882	0.5426	0.4362	0.5423	0.4837	0.4348	0.5246	0.372	9	25195294	
362	DB08054	0.7901	0.5157	0.3774	0.6032	0.3954	0.4094	0.6531	0.4319	9	25195294	
363	DB08057	0.8485	0.5424	0.4181	0.5556	0.5135	0.3429	0.7368	0.3846	9	25195294	
364	DB08300	0.8	0.4935	0.4156	0.5461	0.4202	0.4878	0.6667	0.3756	9	25195294	
365	DB08504	0.7767	0.4333	0.4	0.6145	0.408	0.3741	0.6349	0.4435	9	25195294	
366	DB08535	0.8095	0.561	0.4146	0.5964	0.5214	0.3089	0.68	0.4249	9	25195294	
367	DB08537	0.7805	0.5366	0.439	0.5352	0.4961	0.3577	0.64	0.3654	9	25195294	
368	DB08583	0.7347	0.4767	0.3837	0.6058	0.4671	0.4853	0.5806	0.4346	9	25195294	
369	DB08597	0.8211	0.6885	0.612	0.7715	0.6885	0.637	0.6964	0.628	9	25195294	
370	DB08774	0.8544	0.5342	0.4099	0.6094	0.3715	0.4194	0.7458	0.4382	9	25195294	
371	DB09053	0.8235	0.5185	0.455	0.5673	0.4924	0.4	0.7	0.396	9	25195294	
372	DB09073	0.7736	0.4681	0.4681	0.5697	0.4987	0.381	0.6308	0.3983	9	25195294	
373	DB09128	0.72	0.5297	0.3892	0.5687	0.3787	0.4234	0.5625	0.3973	9	25195294	
374	DB11491	0.7308	0.5116	0.4884	0.563	0.4079	0.4148	0.5758	0.3918	9	25195294	
375	DB11694	0.7222	0.6082	0.4227	0.6185	0.4018	0.4626	0.5652	0.4477	9	25195294	
376	DB11703	0.766	0.4639	0.4124	0.5535	0.4052	0.36	0.6207	0.3827	9	25195294	
377	DB11730	0.8235	0.4731	0.4516	0.553	0.5134	0.3217	0.7	0.3821	9	25195294	
378	DB11740	0.7119	0.4747	0.4444	0.573	0.4506	0.3399	0.5526	0.4016	9	25195294	
379	DB11745	0.7706	0.4974	0.4767	0.5544	0.438	0.3377	0.6269	0.3835	9	25195294	
380	DB11832	0.7547	0.4974	0.381	0.5588	0.4242	0.4	0.6061	0.3878	9	25195294	
381	DB11864	0.7568	0.4851	0.4257	0.595	0.4463	0.3871	0.6087	0.4235	9	25195294	
382	DB11911	0.7586	0.5632	0.4483	0.6033	0.4554	0.4143	0.6111	0.4319	9	25195294	
383	DB11923	0.747	0.4835	0.3846	0.5858	0.3727	0.3165	0.5962	0.4143	9	25195294	
384	DB12121	0.8842	0.6022	0.5376	0.5965	0.716	0.4583	0.7925	0.425	9	25195294	
385	DB12318	0.7478	0.4831	0.3671	0.5621	0.4029	0.3205	0.5972	0.3909	9	25195294	
386	DB12432	0.8081	0.4444	0.4	0.5495	0.6111	0.3433	0.678	0.3788	9	25195294	
387	DB12550	0.781	0.4365	0.4264	0.5662	0.3826	0.4231	0.6406	0.3949	9	25195294	
388	DB12590	0.6813	0.5412	0.3765	0.6377	0.4487	0.406	0.5167	0.4681	9	25195294	
389	DB12657	0.7961	0.4615	0.4024	0.5977	0.4537	0.3876	0.6613	0.4262	9	25195294	
390	DB12680	0.7525	0.6386	0.5181	0.5665	0.483	0.4375	0.6032	0.3952	9	25195294	
391	DB12742	0.7664	0.4787	0.4149	0.5594	0.4456	0.3243	0.6212	0.3884	9	25195294	
392	DB12799	0.6863	0.4574	0.4215	0.5363	0.4307	0.4118	0.5224	0.3664	9	25195294	
393	DB12848	0.8043	0.5227	0.4091	0.5399	0.5788	0.4148	0.6727	0.3697	9	25195294	
394	DB12899	0.8605	0.623	0.4918	0.5557	0.5747	0.3824	0.7551	0.3847	9	25195294	
395	DB12963	0.7568	0.4946	0.4409	0.6019	0.4587	0.4167	0.6087	0.4305	9	25195294	
396	DB13113	0.716	0.5287	0.4138	0.5751	0.4392	0.3714	0.5577	0.4036	9	25195294	
397	DB13941	0.8095	0.4752	0.4158	0.5429	0.4337	0.4837	0.68	0.3726	9	25195294	
398	DB14876	0.7021	0.4656	0.3598	0.5695	0.4031	0.4342	0.541	0.3981	9	25195294	
399	DB14889	0.6869	0.5204	0.3776	0.5393	0.4691	0.3172	0.5231	0.3692	9	25195294	
400	DB14935	0.7723	0.5465	0.4186	0.5687	0.4819	0.3971	0.629	0.3973	9	25195294	
401	DB14982	0.7955	0.5503	0.5079	0.5663	0.5636	0.3399	0.6604	0.395	9	25195294	
402	DB15191	0.7818	0.4699	0.3825	0.5674	0.4072	0.3239	0.6418	0.3961	9	25195294	
403	DB15192	0.7879	0.5143	0.48	0.5412	0.5108	0.3066	0.65	0.371	9	25195294	
404	DB15233	0.84	0.51	0.46	0.6301	0.4263	0.3544	0.7241	0.46	9	25195294	
405	DB15245	0.699	0.5628	0.5226	0.5612	0.4543	0.4238	0.5373	0.39	9	25195294	
406	DB15310	0.7912	0.5304	0.453	0.616	0.5188	0.4203	0.6545	0.4451	9	25195294	
407	DB15327	0.6903	0.4569	0.3655	0.5654	0.47	0.3288	0.527	0.3941	9	25195294	
408	DB15435	0.72	0.5025	0.402	0.5784	0.3904	0.3457	0.5625	0.4069	9	25195294	
409	DB16056	0.699	0.5773	0.433	0.5608	0.4108	0.3401	0.5373	0.3896	9	25195294	
410	DB16216	0.6891	0.5024	0.3981	0.5576	0.4816	0.3613	0.5256	0.3866	9	25195294	
411	DB16252	0.6789	0.5131	0.4084	0.5985	0.3934	0.4189	0.5139	0.4271	9	25195294	
412	DB16253	0.7677	0.4526	0.4105	0.604	0.4805	0.4667	0.623	0.4326	9	25195294	
413	DB00170	0.6364	0.5652	0.3913	0.4272	0.4685	0.4194	0.4667	0.2716	10	641785	DB14122
414	DB00461	0.64	0.5577	0.4038	0.4022	0.4487	0.375	0.4706	0.2517	10	641785	DB14122
415	DB00693	0.6909	0.6094	0.4062	0.4105	0.6133	0.3301	0.5278	0.2582	10	641785	DB14122
416	DB00788	0.766	0.5243	0.4272	0.4081	0.5935	0.3582	0.6207	0.2564	10	641785	DB14122
417	DB00890	0.7273	0.625	0.3929	0.4779	0.5397	0.3944	0.5714	0.314	10	641785	DB14122
418	DB01094	0.8276	0.7521	0.4957	0.5768	0.5816	0.561	0.7059	0.4053	10	641785	DB14122
419	DB01125	0.8	0.6727	0.4182	0.4455	0.4962	0.359	0.6667	0.2866	10	641785	DB14122
420	DB01397	0.7843	0.5586	0.4685	0.4147	0.4423	0.3385	0.6452	0.2616	10	641785	DB14122
421	DB01399	0.875	0.6239	0.4954	0.4605	0.7172	0.3768	0.7778	0.2991	10	641785	DB14122
422	DB01428	0.913	0.7692	0.5769	0.523	0.7465	0.6061	0.84	0.3541	10	641785	DB14122
423	DB01704	0.8696	0.5275	0.5055	0.5351	0.5254	0.3774	0.7692	0.3653	10	641785	DB14122
424	DB01720	0.6667	0.5147	0.4118	0.4457	0.4695	0.3571	0.5	0.2867	10	641785	DB14122
425	DB02014	0.6486	0.6	0.4714	0.4819	0.4389	0.5435	0.48	0.3174	10	641785	DB14122
426	DB02224	0.7778	0.7069	0.3966	0.5387	0.6092	0.5	0.6364	0.3687	10	641785	DB14122
427	DB02521	0.8235	0.6042	0.3958	0.5939	0.5439	0.5075	0.7	0.4223	10	641785	DB14122
428	DB02709	0.8372	0.6731	0.5192	0.4136	0.5172	0.3871	0.72	0.2607	10	641785	DB14122
429	DB02841	0.5714	0.5536	0.4464	0.4766	0.4318	0.4789	0.4	0.3128	10	641785	DB14122
430	DB02880	0.6897	0.5766	0.3964	0.4238	0.4663	0.3714	0.5263	0.2688	10	641785	DB14122
431	DB03073	0.5957	0.5116	0.3953	0.4134	0.4202	0.3922	0.4242	0.2606	10	641785	DB14122
432	DB03083	0.6769	0.595	0.4463	0.5163	0.6154	0.4524	0.5116	0.348	10	641785	DB14122
433	DB03285	0.9362	0.8073	0.6239	0.8756	0.7092	0.5075	0.88	0.7787	10	641785	DB14122
434	DB03467	0.7547	0.7679	0.4286	0.607	0.6173	0.5974	0.6061	0.4357	10	641785	DB14122
435	DB03514	0.7727	0.5581	0.4651	0.4482	0.437	0.3846	0.6296	0.2888	10	641785	DB14122
436	DB03601	0.7451	0.7455	0.3818	0.5891	0.6087	0.3784	0.5938	0.4176	10	641785	DB14122
437	DB03788	0.7368	0.563	0.4593	0.411	0.4629	0.3765	0.5833	0.2587	10	641785	DB14122
438	DB04274	0.6939	0.7593	0.463	0.5922	0.6316	0.4444	0.5312	0.4206	10	641785	DB14122
439	DB04429	0.6939	0.7222	0.4074	0.548	0.543	0.3333	0.5312	0.3774	10	641785	DB14122
440	DB04449	0.84	0.5833	0.4792	0.5209	0.5185	0.4828	0.7241	0.3521	10	641785	DB14122
441	DB04744	0.7234	0.587	0.413	0.4461	0.5405	0.4839	0.5667	0.2871	10	641785	DB14122
442	DB05187	0.7458	0.6202	0.4496	0.6337	0.4224	0.3614	0.5946	0.4638	10	641785	DB14122
443	DB05197	0.7097	0.5405	0.4189	0.8574	0.4388	0.381	0.55	0.7504	10	641785	DB14122
444	DB05284	0.8148	0.5574	0.3934	0.4793	0.4724	0.375	0.6875	0.3152	10	641785	DB14122
445	DB05708	0.5758	0.5366	0.374	0.5118	0.4569	0.4051	0.4043	0.3439	10	641785	DB14122
446	DB05861	0.5789	0.5821	0.403	0.4039	0.4854	0.404	0.4074	0.2531	10	641785	DB14122
447	DB06083	0.8511	0.7156	0.6422	0.523	0.5185	0.6176	0.7407	0.3541	10	641785	DB14122
448	DB06133	0.8846	0.5547	0.4526	0.4858	0.5752	0.4096	0.7931	0.3208	10	641785	DB14122
449	DB06807	0.7636	0.6538	0.5192	0.4212	0.6099	0.5	0.6176	0.2668	10	641785	DB14122
450	DB06949	0.597	0.5556	0.4444	0.4427	0.4478	0.4235	0.4255	0.2843	10	641785	DB14122
451	DB06956	0.5867	0.5625	0.3906	0.4079	0.437	0.3448	0.4151	0.2562	10	641785	DB14122
452	DB06978	0.6957	0.6218	0.4202	0.4747	0.4434	0.3896	0.5333	0.3112	10	641785	DB14122
453	DB07044	0.6154	0.5517	0.3966	0.4503	0.4479	0.3733	0.4444	0.2906	10	641785	DB14122
454	DB07078	0.6471	0.5625	0.4375	0.4074	0.5634	0.3778	0.4783	0.2558	10	641785	DB14122
455	DB07109	0.875	0.5319	0.5957	0.5072	0.5362	0.4727	0.7778	0.3398	10	641785	DB14122
456	DB07230	0.7037	0.6606	0.3853	0.5244	0.5075	0.4872	0.5429	0.3554	10	641785	DB14122
457	DB07500	0.8421	0.8	0.624	0.8522	0.6449	0.4935	0.7273	0.7425	10	641785	DB14122
458	DB07615	0.7619	0.6179	0.5691	0.4821	0.5899	0.5	0.6154	0.3176	10	641785	DB14122
459	DB07715	0.8571	0.6	0.3818	0.4295	0.6015	0.4096	0.75	0.2735	10	641785	DB14122
460	DB07764	0.7692	0.5827	0.4409	0.4194	0.6582	0.3696	0.625	0.2654	10	641785	DB14122
461	DB07767	0.875	0.5319	0.5957	0.5174	0.6029	0.4727	0.7778	0.349	10	641785	DB14122
462	DB07810	0.8235	0.6667	0.5045	0.6397	0.5828	0.5714	0.7	0.4703	10	641785	DB14122
463	DB07842	0.7083	0.6018	0.4248	0.413	0.4444	0.3284	0.5484	0.2602	10	641785	DB14122
464	DB08001	0.6575	0.6154	0.4755	0.4806	0.4403	0.5053	0.4898	0.3163	10	641785	DB14122
465	DB08034	0.6567	0.6457	0.5354	0.4668	0.5877	0.4762	0.4889	0.3045	10	641785	DB14122
466	DB08100	0.7619	0.6731	0.6154	0.4109	0.5246	0.5312	0.6154	0.2586	10	641785	DB14122
467	DB08179	0.8679	0.6087	0.4348	0.4603	0.5714	0.5195	0.7667	0.299	10	641785	DB14122
468	DB08196	0.7419	0.5299	0.5299	0.4069	0.6409	0.48	0.5897	0.2554	10	641785	DB14122
469	DB08261	0.8929	0.541	0.4426	0.4387	0.5949	0.4598	0.8065	0.281	10	641785	DB14122
470	DB08399	0.875	0.6226	0.4906	0.4155	0.5806	0.4308	0.7778	0.2622	10	641785	DB14122
471	DB08442	0.6087	0.6949	0.5085	0.4502	0.5381	0.321	0.4375	0.2905	10	641785	DB14122
472	DB08443	0.6557	0.54	0.54	0.4837	0.5484	0.4848	0.4878	0.319	10	641785	DB14122
473	DB08464	0.6234	0.5649	0.3969	0.4596	0.4148	0.3864	0.4528	0.2984	10	641785	DB14122
474	DB08465	0.6486	0.5581	0.3721	0.5185	0.3953	0.3218	0.48	0.3499	10	641785	DB14122
475	DB08466	0.7391	0.6346	0.4231	0.4356	0.4286	0.3226	0.5862	0.2784	10	641785	DB14122
476	DB08517	0.8	0.7826	0.4522	0.6016	0.627	0.557	0.6667	0.4302	10	641785	DB14122
477	DB08637	0.8333	0.5979	0.5361	0.5148	0.6429	0.3509	0.7143	0.3466	10	641785	DB14122
478	DB08663	0.7719	0.6446	0.4628	0.4091	0.5616	0.4286	0.6286	0.2572	10	641785	DB14122
479	DB08711	0.8085	0.5275	0.4615	0.4455	0.5077	0.3214	0.6786	0.2866	10	641785	DB14122
480	DB08754	0.6452	0.678	0.5085	0.4843	0.4574	0.3768	0.4762	0.3195	10	641785	DB14122
481	DB09298	0.7742	0.6104	0.4026	0.4913	0.4551	0.4103	0.6316	0.3257	10	641785	DB14122
482	DB09543	0.8444	0.5581	0.4884	0.4221	0.5763	0.3462	0.7308	0.2675	10	641785	DB14122
483	DB11071	0.8444	0.6667	0.4902	0.4344	0.672	0.3548	0.7308	0.2774	10	641785	DB14122
484	DB11157	0.7826	0.6731	0.4038	0.4068	0.5	0.3467	0.6429	0.2553	10	641785	DB14122
485	DB11185	0.6571	0.708	0.6195	0.4601	0.7273	0.5067	0.4894	0.2988	10	641785	DB14122
486	DB11221	0.9583	0.7925	0.5849	0.521	0.72	0.5507	0.92	0.3523	10	641785	DB14122
487	DB11285	0.7692	0.58	0.54	0.5105	0.5062	0.4483	0.625	0.3427	10	641785	DB14122
